60
1
1
17
2
1
1
39
2
1
2
2
2
3
3
1
4
23
1
1
24
6
6
1
1
1
1
2
25
10
18
29
8
1
22
1
2
3
2
1
1
16
1
3
1
1
1
4
1
1
4
60
1
6
1
3
18
15
3
2
12
1
1
2
2
2
7
1
2
3
1
1
10
1
2
13
1
11
7
40
3
1
1
6
1
3
1
10
1
13
0
131
1
1
1
1
22
1
4
0
0
12
114
1
8
3
18
2
1
6
9
2
3
1
2
5
1
3
1
1
1
1
1
18
1
4
1
14
1
2
5
4
2
16
7
16
5
1
6
1
1
82
3
35
2
4
20
38
2
3
2
13
28
10
19
6
1
1
1
1
1
11
2
1
3
10
1
9
2
1
53
1
14
9
2
3
4
2
2
1
134
1
6
1
5
14
3
1
2
29
2
4
1
16
5
1
1
10
1
190
7
1
1
4
1
3
4
11
1
2
4
5
24
10
1
1
6
4
2
2
32
1
57
1
5
17
3
3
11
3
0
29
1
1
1
1
1
1
1
1
1
3
14
2
4
5
6
5
2
9
6
8
4
11
1
1
0
1
8
6
2
43
0
38
43
2
1
4
1
1
1
1
1
1
3
6
25
1
3
2
2
2
1
4
2
29
15
0
1
1
2
1
16
2
227
3
16
237
3
1
29
1
8
1
3
1
245
2
1
2
1
681
3
1
32
0
18
1
1
6
11
4
1
67
3
4
2
2944
1
1
2
5
10
2
2
1
1
9
14
1
3
0
3
2
3
2
23
5
15
2
2
25
1
1
3
1
4
2
1
9
1
2
3
2
2
1
1
1
70
1
1
23
2
22
3
7
1
2
1
1
14
3
3
4
1
7
7
6
1
5
3
2
1
8
5
1
1
2
39
2
4
3
1
1
65
2
1
1
29
4
2
1
2
2
6
6
1
14
6
1
29
5
2
2
2
3
16
5
2
6
1
1
9
4
1
3
2
1
1
70
3
0
2
4
1
1
1
1
1
1
1
2
2
1
1
2
2
1
1
22
1
1
4
3
1
4
8
1
1
1
1
4
3
13
22
3
1
1
5
2
2
2
2
1
2
4
5
1
1
1
1
1
2
1
3
1
4
8
1
2
12
4
18
1
1
2
18
3
1
1
22
1
15
1
1
3
3
16
1
1
1
2
5
15
1
3
1
1
1
1
28
1
1
1
2
1
1
9
7
4
1
1
2
3
0
1
1
6
12
2
8
1
4
3
2
2
20
1
1
9
2
1
1
14
6
3
1
1
6
15
146
9
3
4
1
5
1
5
1
1
1
0
7
5
10
1
1
1
2
15
3
1
9
5
185
23
13
11
3
1
1
2
2
1
1
3
2
1
1
1
1
1
4
3
1
17
1
